35;5;LG;multi v iv;vrf;uma;casette vrf;19;OFICINA;OFICINA;16;24000;ARNU24GTPA2;411KCBDOU885;control;Jhony De Moya;2018/08
36;5;LG;multi v iv;vrf;uma;casette vrf;1C;OFICINA;OFICINA;16;24000;ARNU24GTPA2;411KCAS0U880;control;Jhony De Moya;2018/08
37;5;LG;multi v iv;vrf;uma;casette vrf;1B;OFICINA;OFICINA;16;36000;ARNU36GTNA2;503KCJZOLT32;control;Jhony De Moya;2018/08
38;5;LG;multi v iv;vrf;uma;casette vrf;1A;OFICINA;OFICINA;16;24000;ARNU24GTPA2;412KCLA06E20;control;Jhony De Moya;2018/08
39;5;LG;multi v iv;vrf;uma;casette vrf;16;OFICINA;OFICINA;17;28000;ARNU28GTPA2;502KCKJ11677;control;Jhony De Moya;2018/08
40;5;LG;multi v iv;vrf;uma;casette vrf;1E;OFICINA;OFICINA;17;28000;ARNU28GTPA2;505KCUKO8Y42;control;Jhony De Moya;2018/08
41;5;LG;multi v iv;vrf;uma;casette vrf;1F;OFICINA;OFICINA;17;28000;ARNU28GTPA2;502KCYQOTJ34;control;Jhony De Moya;2018/08
42;5;LG;multi v iv;vrf;uma;casette vrf;20;OFICINA;OFICINA;17;28000;ARNU28GTPA2;502KCHEOTJ33;control;Jhony De Moya;2018/08
43;5;LG;multi v iv;vrf;uma;casette vrf;21;OFICINA;OFICINA;17;28000;ARNU28GTPA2;504KCWC12B25;control;Jhony De Moya;2018/08
44;5;LG;multi v iv;vrf;uma;casette vrf;25;OFICINA;OFICINA;17;28000;ARNU28GTPA2;505KCKJ08Y41;control;Jhony De Moya;2018/08
45;5;LG;multi v iv;vrf;uma;casette vrf;24;OFICINA;OFICINA;17;28000;ARNU28GTPA2;505KCNL08Y19;control;Jhony De Moya;2018/08
46;5;LG;multi v iv;vrf;uma;casette vrf;23;OFICINA;OFICINA;17;28000;ARNU28GTPA2;504KCNL12B23;control;Jhony De Moya;2018/08
47;5;LG;multi v iv;vrf;uma;casette vrf;22;OFICINA;OFICINA;17;28000;ARNU28GTPA2;505KCNL08Y43;control;Jhony De Moya;2018/08
48;5;LG;multi v iv;vrf;uma;casette vrf;28;OFICINA;OFICINA;17;28000;ARNU28GTPA2;505KCEA08Y40;control;Jhony De Moya;2018/08
49;5;LG;multi v iv;vrf;uma;casette vrf;29;OFICINA;OFICINA;17;28000;ARNU28GTPA2;504KCAS12B24;control;Jhony De Moya;2018/08
50;5;LG;multi v iv;vrf;uma;casette vrf;2A;OFICINA;OFICINA;17;28000;ARNU28GTPA2;505KCJZ08Y24;control;Jhony De Moya;2018/08
51;5;LG;multi v iv;vrf;uma;casette vrf;2B;OFICINA;OFICINA;17;28000;ARNU28GTPA2;505KCJZ08Y4A;control;Jhony De Moya;2018/08
52;5;LG;multi v iv;vrf;uca;water vrf;MAESTRA;piso 5to;CUARTO EQUIPOS;17;140000;ARWN140BAS4;505KCFT14651;control;Jhony De Moya;2018/08
53;5;LG;multi v iv;vrf;uca;water vrf;ESCLAVA;piso 5to;CUARTO EQUIPOS;17;160000;ARWN160BAS4;505KCQX61L20;control;Jhony De Moya;2018/08
54;5;LG;multi v iv;vrf;uca;water vrf;MAESTRA;piso 5to;CUARTO EQUIPOS;16;160000;ARWN160BAS4;505KCGWOL23;control;Jhony De Moya;2018/08
55;5;LG;multi v iv;vrf;uca;water vrf;MAESTRA;piso 5to;CUARTO EQUIPOS;15;120000;ARWN120BAS4;505KCRNORU14;control;Jhony De Moya;2018/08
56;5;LG;multi v iv;vrf;uca;water vrf;ESCLAVA;piso 5to;CUARTO EQUIPOS;15;140000;ARWN140BAS4;506KCLH05128;control;Jhony De Moya;2018/08
